,precio,ventas,titulo,total_opiniones,etiqueta_opiniones,etiqueta_precio,etiqueta_ventas,moto,samsung,tcl,xiaomi,iphone,lg,sony,nokia,huawei,blackberry,otros
1809,154666,0,Samsung A 9 128 Gb   Libres Nuevos Originales 6 Gb Ram,0,,2,0,0,1,0,0,0,0,0,0,0,0,0
1810,69078,0,Sony Xperia 10 Plus 64gb 4gb Ram Dual Cam 12mp Liberado ,0,,1,0,0,0,0,0,0,0,1,0,0,0,0
1811,156333,0,iPhone 7 Plus 128 Gb Nuevos (consulta Colores) ,0,,2,0,0,0,0,0,1,0,0,0,0,0,0
1812,6500,0,Smartphone Xiaomi Redmi S2 4gb/64gb Lte ,0,,0,0,0,0,0,1,0,0,0,0,0,0,0
1813,35998,0,LG K50 32gb 3gb Ram Dual Pant 6.26  Bat 3500mah Liberado,0,,0,0,0,0,0,0,0,1,0,0,0,0,0
1814,7480,0,Samsung Galaxy J7 Prime 2018 Nuevos 16 Y 32 Gb 3 Ram 4g Gtia,0,,0,0,0,1,0,0,0,0,0,0,0,0,0
1815,12399,0,Samsung Galaxy A10 32gb Nuevos En Caja!,0,,0,0,0,1,0,0,0,0,0,0,0,0,0
1816,50442,0,Samsung A7 64gb Sm A750g/ds Dual Sim _s,0,,1,0,0,1,0,0,0,0,0,0,0,0,0
1817,13490,0,Samsung Galaxy A10s 32/2 Nuevo Libre Local Garantia ,0,,0,0,0,1,0,0,0,0,0,0,0,0,0
1818,107677,0,Huawei Honor View 20 128 Gb (48 Mpx) 6 Gb Ram Gamer V20 Dual,0,,1,0,0,0,0,0,0,0,0,0,1,0,0
1819,12399,0,Samsung Galaxy A10 32gb Nuevos En Caja!,0,,0,0,0,1,0,0,0,0,0,0,0,0,0
1820,264869,0,Asus Rog Phone 2 Celular Gamer Gaming 12gb Ram 512gb Full Hd,0,,2,0,0,0,0,0,0,0,0,0,0,0,1
1821,131769,0,Xiaomi Black Shark Gamer Snapdragon 845 128gb Cuotas,0,,2,0,0,0,0,1,0,0,0,0,0,0,0
1822,34472,0,Motorola G6 32 Gb 3 Gb Ram,0,,0,0,1,0,0,0,0,0,0,0,0,0,0
1823,45120,0,Celular Gamer Umidigi F1 Play (48mp) 64 Gb Dual Sim 6 Gb Ram,0,,1,0,0,0,0,0,0,0,0,0,0,0,1
1824,299999,0,iPhone 11 2019 64gb Colores Entrega Hoy 18 Cuotas Garantía,0,,2,0,0,0,0,0,1,0,0,0,0,0,0
1825,131769,0,Caterpillar Cat S52 4 Gb Ram 64 Gb Anti Golpe Polvo Agua,0,,2,0,0,0,0,0,0,0,0,0,0,0,1
1826,39999,0,Motorola Moto G7 Power Xt1955 32gb 3gb Ram Celular Liberado ,0,,1,0,1,0,0,0,0,0,0,0,0,0,0
1827,180882,0,Nubia Zte Z17s 8gb Ram (23 + 12 Mpx) 64gb Snapdragon Gamer,0,,2,0,0,0,0,0,0,0,0,0,0,0,1
1828,7999,0,iPhone 5s 32gb Libre De Origen Nuevo,0,,0,0,0,0,0,0,1,0,0,0,0,0,0
1829,166241,0,Zte Nubia Red Magic 3s Gamer Gaming Snapdragon 855+ 12gb ,0,,2,0,0,0,0,0,0,0,0,0,0,0,1
1830,1000,0,Seña Samsung Galaxy S10 Plus Snap,0,,0,0,0,1,0,0,0,0,0,0,0,0,0
1831,16990,0,Xiaomi Mi A3 64/4 Nuevo Libre Local Garantia ,0,,0,0,0,0,0,1,0,0,0,0,0,0,0
1832,6500,0,Samsung J7 2016 Nuevo En Caja Sellada,0,,0,0,0,1,0,0,0,0,0,0,0,0,0
1833,143614,0,Zte Nubia Red Magic 3s 8k Gamer Gaming Snapdragon 855 8g Ram,0,,2,0,0,0,0,0,0,0,0,0,0,0,1
1834,184375,0,Blackberry Key2 Black Bbf100-6 Unlocked Yroid Smartphone G ®,0,,2,0,0,0,0,0,0,0,0,0,0,1,0
1835,1500,0,"Reparacion De Señal Samsung J7 2015,j7prime,j7 2016,j5 Prime",0,,0,0,0,1,0,0,0,0,0,0,0,0,0
1836,209999,0,iPhone 7 Plus 32gb + Funda+ Vidrio Garantía Factura 18 Cuota,0,,2,0,0,0,0,0,1,0,0,0,0,0,0
1837,132966,0,Nubia Zte Z20 8gb Ram (48mpx) 256gb Doble Pantalla Gamer,0,,2,0,0,0,0,0,0,0,0,0,0,0,1
1838,8480,0,Xiaomi Mi A1 Nuevos 32 Y 64 Gb 4 Ram 4g Global Libres Gtia,0,,0,0,0,0,0,1,0,0,0,0,0,0,0
1839,43350,0,Xiaomi Redmi Note 7 Dual Sim 64 Gb Neptune Blue 4 Gb Ram,0,,1,0,0,0,0,1,0,0,0,0,0,0,0
1840,66416,0,Motorola One Action 128 Gb 4 Gb Ram ,0,,1,0,1,0,0,0,0,0,0,0,0,0,0
1841,19998,0,Motorola Moto E5 Play Liberado Dual Sim 4g 16gb Garantía 1añ,0,,0,0,1,0,0,0,0,0,0,0,0,0,0
1842,43342,0,Samsung Galaxy M30 64 Gb Negro 4 Gb Ram _s,0,,1,0,0,1,0,0,0,0,0,0,0,0,0
1843,94999,0,Celular Xiaomi Mi Note 10 128/6gb Ram Cam 108mpx Bat.5260,0,,1,0,0,0,0,1,0,0,0,0,0,0,0
1844,16270,0,Xiaomi Note 8 64gb Nuevo Sellados Origianles 4g Tmb Pro,0,,0,0,0,0,0,1,0,0,0,0,0,0,0
1845,359999,0,iPhone 11 256gb 2020 Colores Garantia Factura 18 Cuotas,0,,2,0,0,0,0,0,1,0,0,0,0,0,0
1846,12899,0,Samsung Galaxy A10 32bg Nuevos En Caja!,0,,0,0,0,1,0,0,0,0,0,0,0,0,0
1847,41127,0,Umidigi Power 3 64gb (48 Mpx) 4gb Ram Bateria Alta Duracion,0,,1,0,0,0,0,0,0,0,0,0,0,0,1
1848,83124,0,Samsung  A80 A805f 128gb _s,0,,1,0,0,1,0,0,0,0,0,0,0,0,0
1849,40000,0,Samsung A20s,0,,1,0,0,1,0,0,0,0,0,0,0,0,0
1850,37177,0,Samsung  J8 32gb Sm-j810m _s,0,,0,0,0,1,0,0,0,0,0,0,0,0,0
1851,146410,0,Asus Rog Phone Celular Gamer Gaming 8gb Ram 128gb Full Hd ,0,,2,0,0,0,0,0,0,0,0,0,0,0,1
1852,7000,0,Smartphone Xiaomi Redmi Mi A1 4gb/64gb Lte,0,,0,0,0,0,0,1,0,0,0,0,0,0,0
1853,94367,0,Huawei Honor View 20 256 Gb (48 Mpx) 8 Gb Ram Gamer V20 Dual,0,,1,0,0,0,0,0,0,0,0,0,1,0,0
1854,19990,0,Celular Samsung Galaxy A20 32gb* Nuevos* Garantía* Local*,0,,0,0,0,1,0,0,0,0,0,0,0,0,0
1855,150,2,Google Pixel 4 Xl G020p 2019 128gb Claramente Blanco Fábrica,0,,0,1,0,0,0,0,0,0,0,0,0,0,1
1856,150,2,Google Pixel 4 Xl G020p 2019 128gb Claramente Blanco Fábrica,0,,0,1,0,0,0,0,0,0,0,0,0,0,1
1857,32999,1,Blackberry Keyone Liberado 3gb 32gb 4g 12mpx ,0,,0,0,0,0,0,0,0,0,0,0,0,1,0
1858,32999,1,Blackberry Keyone Liberado 3gb 32gb 4g 12mpx ,0,,0,0,0,0,0,0,0,0,0,0,0,1,0
1859,15,1,Blackberry 9310 Nuevo + Accesorios,0,,0,0,0,0,0,0,0,0,0,0,0,1,0
1860,55,1,Blackberry Nextel Curve Red Bordo Roja Nueva Version 5.8,0,,0,0,0,0,0,0,0,0,0,0,0,1,0
1861,55,1,Blackberry Nextel Curve Red Bordo Roja Nueva Version 5.8,0,,0,0,0,0,0,0,0,0,0,0,0,1,0
1862,9999,27,Blackberry Z10 Negros/blancos Nuevos Wifi Caja,0,,0,2,0,0,0,0,0,0,0,0,0,1,0
1863,72989,55,Blackberry Torch 2 9810 Nuevos Libres Wifi 8gb Envío Gratis,0,,1,2,0,0,0,0,0,0,0,0,0,1,0
1864,48,1,Blackberry Nextel I8350 Red Nuevo En Caja Importada De Miami,0,,0,0,0,0,0,0,0,0,0,0,0,1,0
1865,4618,1,Blackberry Nextel 8350 Roja Nuevo En Caja Importada 5.2,0,,0,0,0,0,0,0,0,0,0,0,0,1,0
1866,10,6,Blackberry 9000 Bold Libres ,0,,0,2,0,0,0,0,0,0,0,0,0,1,0
1867,10,8,Blackberry Bolas 9000 Libres,0,,0,2,0,0,0,0,0,0,0,0,0,1,0
1868,5501,1,Blackberry Nextel 8350 Negra En Caja Solo Facebook Y Llamdas,0,,0,0,0,0,0,0,0,0,0,0,0,1,0
1869,19469,3,Blackberry 9300 3g Pin Nuevo Caja Wifi Local,0,,0,1,0,0,0,0,0,0,0,0,0,1,0
1870,110,1,Blackberry Q10 Qwerty Touchscreen 16gb 8mp Libre De Fábrica,0,,0,0,0,0,0,0,0,0,0,0,0,1,0
1871,11900,1,"Nokia 1 8 GB Azul oscuro 1 GB RAM,Nokia 1 8 GB Azul oscuro 1 GB RAM",44,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
1872,19500,1,"Nokia 1 Plus 16 GB Negro 1 GB RAM,Nokia 1 Plus 16 GB Negro 1 GB RAM",22,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
1873,19500,1,"Nokia 1 Plus 16 GB Negro 1 GB RAM,Nokia 1 Plus 16 GB Negro 1 GB RAM",22,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
1874,19500,1,"Nokia 1 Plus 16 GB Negro 1 GB RAM,Nokia 1 Plus 16 GB Negro 1 GB RAM",22,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
1875,11900,1,"Nokia 1 8 GB Azul oscuro 1 GB RAM,Nokia 1 8 GB Azul oscuro 1 GB RAM",44,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
1876,4999,55,Celular Nokia Ta-1190 Gris,0,,0,2,0,0,0,0,0,0,0,1,0,0,0
1877,2999,47,Celular Nokia Asha 503 Liberado Nuevo Sin Whatsapp,0,,0,2,0,0,0,0,0,0,0,1,0,0,0
1878,100,1,Nokia 6103 Dummy - Replica No Funcional - Coleccionista,0,,0,0,0,0,0,0,0,0,0,1,0,0,0
1879,8000,2,Celular Nokia 2 Pantalla 5 4100mah 8gb-sd128gb 1gb 8mp 4g Lt,0,,0,1,0,0,0,0,0,0,0,1,0,0,0
1880,4998,31,Nokia 6131 Libre Con Teclado Y Tapita Clarosabores Refabrish,0,,0,2,0,0,0,0,0,0,0,1,0,0,0
1881,4000,1,Celular Nokia 106 Importante Descuento Segun Forma De Pago!,0,,0,0,0,0,0,0,0,0,0,1,0,0,0
1882,6998,23,Nokia 105 Liberado 0km Original Garantia  Envios,0,,0,2,0,0,0,0,0,0,0,1,0,0,0
1883,5399,1,Nokia 105,0,,0,0,0,0,0,0,0,0,0,1,0,0,0
1884,1500,3,Celular Nokia 100.1,0,,0,1,0,0,0,0,0,0,0,1,0,0,0
1885,5399,1,Nokia 105,0,,0,0,0,0,0,0,0,0,0,1,0,0,0
1886,1500,3,Celular Nokia 100.1,0,,0,1,0,0,0,0,0,0,0,1,0,0,0
1887,1100,1,Celular Nokia 5130 Xpressmusic Movistar No S Envia Este Art ,0,,0,0,0,0,0,0,0,0,0,1,0,0,0
1888,13200,6,Celular Nokia 6 32gb 3 Gb Ram Dual Sim Libre 1 Año Garantía,0,,0,2,0,0,0,0,0,0,0,1,0,0,0
1889,500,3,Nokia 530 Displey Respuestos Originales Con Garantia,0,,0,1,0,0,0,0,0,0,0,1,0,0,0
1890,24420,1,Nokia 5.1 Plus 32gb 3gb Ram Nothc Nuevos,0,,0,0,0,0,0,0,0,0,0,1,0,0,0
1891,7500,13,Nokia 530 Libre Oferta Nuevo Economico Wifi Mp3 Oferta!!,0,,0,2,0,0,0,0,0,0,0,1,0,0,0
1892,7699,3,Nokia 630 Libre Oferta Nuevo En Caja Wifi Mp3 Oferta!!,0,,0,1,0,0,0,0,0,0,0,1,0,0,0
1893,7500,1,Nokia 435 Lumia Nuevo En Caja Libre  Wifi Mp3 Oferta!!!,0,,0,0,0,0,0,0,0,0,0,1,0,0,0
1894,4490,6,Unico Nokia 1100 Original 10 Puntos Completo - Claro,0,,0,2,0,0,0,0,0,0,0,1,0,0,0
1895,15999,1,Telefono Cel Nokia 3.1 6p 13mp 3/32gb,0,,0,0,0,0,0,0,0,0,0,1,0,0,0
1896,3500,4,Teléfono Nokia 105,0,,0,1,0,0,0,0,0,0,0,1,0,0,0
1897,22189,2,Celular Libre Nokia 3.1 Plus Negro ,0,,0,1,0,0,0,0,0,0,0,1,0,0,0
1898,22189,2,Celular Libre Nokia 3.1 Plus Negro ,0,,0,1,0,0,0,0,0,0,0,1,0,0,0
1899,8999,1,Celular Nokia 106 - Gris - Libre - Burzaco - Envios,0,,0,0,0,0,0,0,0,0,0,1,0,0,0
1900,5490,8,Promo! Nokia 106 Red 2g! Cuotas! Libre Radio Linterna Gtia,0,,0,2,0,0,0,0,0,0,0,1,0,0,0
1901,8999,1,Celular Nokia 106 - Gris - Libre - Burzaco - Envios,0,,0,0,0,0,0,0,0,0,0,1,0,0,0
1902,5490,8,Promo! Nokia 106 Red 2g! Cuotas! Libre Radio Linterna Gtia,0,,0,2,0,0,0,0,0,0,0,1,0,0,0
1903,10999,2,Celular Nokia 106 - Gris - Libre - Burzaco - Envios,0,,0,1,0,0,0,0,0,0,0,1,0,0,0
1904,4490,173,Promo! Nokia 106 Red 2g! Original Libre Radio Linterna Gtia,0,,0,2,0,0,0,0,0,0,0,1,0,0,0
1905,15999,1,Smartphone Nokia 1 Plus 1gb Ram 16gb 8mp Negro San Isidro ,0,,0,0,0,0,0,0,0,0,0,1,0,0,0
1906,10999,2,Celular Nokia 106 - Gris - Libre - Burzaco - Envios,0,,0,1,0,0,0,0,0,0,0,1,0,0,0
1907,15999,1,Smartphone Nokia 1 Plus 1gb Ram 16gb 8mp Negro San Isidro ,0,,0,0,0,0,0,0,0,0,0,1,0,0,0
1908,4490,173,Promo! Nokia 106 Red 2g! Original Libre Radio Linterna Gtia,0,,0,2,0,0,0,0,0,0,0,1,0,0,0
1909,42582,145,"Xiaomi Redmi Note 8 Dual SIM 64 GB Negro espacial 4 GB RAM,Xiaomi Redmi Note 8 Dual SIM 64 GB Negro espacial 4 GB RAM",240,0.0,1,2,0,0,0,1,0,0,0,0,0,0,0
1910,49990,1,"Xiaomi Redmi Note 8 Dual SIM 64 GB Blanco luna 4 GB RAM,Xiaomi Redmi Note 8 Dual SIM 64 GB Blanco luna 4 GB RAM",240,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0
1911,34799,37,"Xiaomi Redmi Note 8 Dual SIM 64 GB Azul neptuno 4 GB RAM,Xiaomi Redmi Note 8 Dual SIM 64 GB Azul neptuno 4 GB RAM",240,2.0,0,2,0,0,0,1,0,0,0,0,0,0,0
1912,42582,145,"Xiaomi Redmi Note 8 Dual SIM 64 GB Negro espacial 4 GB RAM,Xiaomi Redmi Note 8 Dual SIM 64 GB Negro espacial 4 GB RAM",240,2.0,1,2,0,0,0,1,0,0,0,0,0,0,0
1913,38999,25,"Xiaomi Redmi Note 8 Dual SIM 128 GB Negro espacial 4 GB RAM,Xiaomi Redmi Note 8 Dual SIM 128 GB Negro espacial 4 GB RAM",240,2.0,1,2,0,0,0,1,0,0,0,0,0,0,0
1914,38999,25,"Xiaomi Redmi Note 8 Dual SIM 128 GB Negro espacial 4 GB RAM,Xiaomi Redmi Note 8 Dual SIM 128 GB Negro espacial 4 GB RAM",240,2.0,1,2,0,0,0,1,0,0,0,0,0,0,0
1915,49990,1,"Xiaomi Redmi Note 8 Dual SIM 64 GB Blanco luna 4 GB RAM,Xiaomi Redmi Note 8 Dual SIM 64 GB Blanco luna 4 GB RAM",240,2.0,1,0,0,0,0,1,0,0,0,0,0,0,0
1916,42582,145,"Xiaomi Redmi Note 8 Dual SIM 64 GB Negro espacial 4 GB RAM,Xiaomi Redmi Note 8 Dual SIM 64 GB Negro espacial 4 GB RAM",240,2.0,1,2,0,0,0,1,0,0,0,0,0,0,0
1917,38999,15,"Xiaomi Redmi Note 8 Dual SIM 128 GB Azul neptuno 4 GB RAM,Xiaomi Redmi Note 8 Dual SIM 128 GB Azul neptuno 4 GB RAM",240,2.0,1,2,0,0,0,1,0,0,0,0,0,0,0
1918,49990,1,"Xiaomi Redmi Note 8 Dual SIM 64 GB Blanco luna 4 GB RAM,Xiaomi Redmi Note 8 Dual SIM 64 GB Blanco luna 4 GB RAM",240,2.0,1,0,0,0,0,1,0,0,0,0,0,0,0
1919,38999,25,"Xiaomi Redmi Note 8 Dual SIM 128 GB Negro espacial 4 GB RAM,Xiaomi Redmi Note 8 Dual SIM 128 GB Negro espacial 4 GB RAM",240,2.0,1,2,0,0,0,1,0,0,0,0,0,0,0
1920,38999,15,"Xiaomi Redmi Note 8 Dual SIM 128 GB Azul neptuno 4 GB RAM,Xiaomi Redmi Note 8 Dual SIM 128 GB Azul neptuno 4 GB RAM",240,2.0,1,2,0,0,0,1,0,0,0,0,0,0,0
1921,34799,37,"Xiaomi Redmi Note 8 Dual SIM 64 GB Azul neptuno 4 GB RAM,Xiaomi Redmi Note 8 Dual SIM 64 GB Azul neptuno 4 GB RAM",240,2.0,0,2,0,0,0,1,0,0,0,0,0,0,0
1922,38999,15,"Xiaomi Redmi Note 8 Dual SIM 128 GB Azul neptuno 4 GB RAM,Xiaomi Redmi Note 8 Dual SIM 128 GB Azul neptuno 4 GB RAM",240,2.0,1,2,0,0,0,1,0,0,0,0,0,0,0
1923,49990,1,"Xiaomi Redmi Note 8 Dual SIM 64 GB Blanco luna 4 GB RAM,Xiaomi Redmi Note 8 Dual SIM 64 GB Blanco luna 4 GB RAM",240,2.0,1,0,0,0,0,1,0,0,0,0,0,0,0
1924,38999,25,"Xiaomi Redmi Note 8 Dual SIM 128 GB Negro espacial 4 GB RAM,Xiaomi Redmi Note 8 Dual SIM 128 GB Negro espacial 4 GB RAM",240,2.0,1,2,0,0,0,1,0,0,0,0,0,0,0
1925,34799,37,"Xiaomi Redmi Note 8 Dual SIM 64 GB Azul neptuno 4 GB RAM,Xiaomi Redmi Note 8 Dual SIM 64 GB Azul neptuno 4 GB RAM",240,2.0,0,2,0,0,0,1,0,0,0,0,0,0,0
1926,38999,15,"Xiaomi Redmi Note 8 Dual SIM 128 GB Azul neptuno 4 GB RAM,Xiaomi Redmi Note 8 Dual SIM 128 GB Azul neptuno 4 GB RAM",240,2.0,1,2,0,0,0,1,0,0,0,0,0,0,0
1927,49990,1,"Xiaomi Redmi Note 8 Dual SIM 64 GB Blanco luna 4 GB RAM,Xiaomi Redmi Note 8 Dual SIM 64 GB Blanco luna 4 GB RAM",240,2.0,1,0,0,0,0,1,0,0,0,0,0,0,0
1928,34799,37,"Xiaomi Redmi Note 8 Dual SIM 64 GB Azul neptuno 4 GB RAM,Xiaomi Redmi Note 8 Dual SIM 64 GB Azul neptuno 4 GB RAM",240,2.0,0,2,0,0,0,1,0,0,0,0,0,0,0
1929,42582,145,"Xiaomi Redmi Note 8 Dual SIM 64 GB Negro espacial 4 GB RAM,Xiaomi Redmi Note 8 Dual SIM 64 GB Negro espacial 4 GB RAM",240,2.0,1,2,0,0,0,1,0,0,0,0,0,0,0
1930,42582,145,"Xiaomi Redmi Note 8 Dual SIM 64 GB Negro espacial 4 GB RAM,Xiaomi Redmi Note 8 Dual SIM 64 GB Negro espacial 4 GB RAM",240,2.0,1,2,0,0,0,1,0,0,0,0,0,0,0
1931,34799,37,"Xiaomi Redmi Note 8 Dual SIM 64 GB Azul neptuno 4 GB RAM,Xiaomi Redmi Note 8 Dual SIM 64 GB Azul neptuno 4 GB RAM",240,2.0,0,2,0,0,0,1,0,0,0,0,0,0,0
1932,49990,1,"Xiaomi Redmi Note 8 Dual SIM 64 GB Blanco luna 4 GB RAM,Xiaomi Redmi Note 8 Dual SIM 64 GB Blanco luna 4 GB RAM",240,2.0,1,0,0,0,0,1,0,0,0,0,0,0,0
1933,38999,15,"Xiaomi Redmi Note 8 Dual SIM 128 GB Azul neptuno 4 GB RAM,Xiaomi Redmi Note 8 Dual SIM 128 GB Azul neptuno 4 GB RAM",240,2.0,1,2,0,0,0,1,0,0,0,0,0,0,0
1934,42582,145,"Xiaomi Redmi Note 8 Dual SIM 64 GB Negro espacial 4 GB RAM,Xiaomi Redmi Note 8 Dual SIM 64 GB Negro espacial 4 GB RAM",240,2.0,1,2,0,0,0,1,0,0,0,0,0,0,0
1935,38999,25,"Xiaomi Redmi Note 8 Dual SIM 128 GB Negro espacial 4 GB RAM,Xiaomi Redmi Note 8 Dual SIM 128 GB Negro espacial 4 GB RAM",240,2.0,1,2,0,0,0,1,0,0,0,0,0,0,0
1936,38999,15,"Xiaomi Redmi Note 8 Dual SIM 128 GB Azul neptuno 4 GB RAM,Xiaomi Redmi Note 8 Dual SIM 128 GB Azul neptuno 4 GB RAM",240,2.0,1,2,0,0,0,1,0,0,0,0,0,0,0
1937,49990,1,"Xiaomi Redmi Note 8 Dual SIM 64 GB Blanco luna 4 GB RAM,Xiaomi Redmi Note 8 Dual SIM 64 GB Blanco luna 4 GB RAM",240,2.0,1,0,0,0,0,1,0,0,0,0,0,0,0
1938,42582,145,"Xiaomi Redmi Note 8 Dual SIM 64 GB Negro espacial 4 GB RAM,Xiaomi Redmi Note 8 Dual SIM 64 GB Negro espacial 4 GB RAM",240,2.0,1,2,0,0,0,1,0,0,0,0,0,0,0
1939,42582,145,"Xiaomi Redmi Note 8 Dual SIM 64 GB Negro espacial 4 GB RAM,Xiaomi Redmi Note 8 Dual SIM 64 GB Negro espacial 4 GB RAM",240,2.0,1,2,0,0,0,1,0,0,0,0,0,0,0
1940,34799,37,"Xiaomi Redmi Note 8 Dual SIM 64 GB Azul neptuno 4 GB RAM,Xiaomi Redmi Note 8 Dual SIM 64 GB Azul neptuno 4 GB RAM",240,2.0,0,2,0,0,0,1,0,0,0,0,0,0,0
1941,38999,25,"Xiaomi Redmi Note 8 Dual SIM 128 GB Negro espacial 4 GB RAM,Xiaomi Redmi Note 8 Dual SIM 128 GB Negro espacial 4 GB RAM",240,2.0,1,2,0,0,0,1,0,0,0,0,0,0,0
1942,49990,1,"Xiaomi Redmi Note 8 Dual SIM 64 GB Blanco luna 4 GB RAM,Xiaomi Redmi Note 8 Dual SIM 64 GB Blanco luna 4 GB RAM",240,2.0,1,0,0,0,0,1,0,0,0,0,0,0,0
1943,29999,4,"Xiaomi Redmi 7A (13 Mpx) Dual SIM 32 GB Morning blue 2 GB RAM,Xiaomi Redmi 7A (13 Mpx) Dual SIM 32 GB Morning blue 2 GB RAM",474,4.0,0,1,0,0,0,1,0,0,0,0,0,0,0
1944,29999,4,"Xiaomi Redmi 7A (13 Mpx) Dual SIM 32 GB Morning blue 2 GB RAM,Xiaomi Redmi 7A (13 Mpx) Dual SIM 32 GB Morning blue 2 GB RAM",474,4.0,0,1,0,0,0,1,0,0,0,0,0,0,0
1945,29999,4,"Xiaomi Redmi 7A (13 Mpx) Dual SIM 32 GB Morning blue 2 GB RAM,Xiaomi Redmi 7A (13 Mpx) Dual SIM 32 GB Morning blue 2 GB RAM",474,4.0,0,1,0,0,0,1,0,0,0,0,0,0,0
1946,29999,4,"Xiaomi Redmi 7A (13 Mpx) Dual SIM 32 GB Morning blue 2 GB RAM,Xiaomi Redmi 7A (13 Mpx) Dual SIM 32 GB Morning blue 2 GB RAM",474,4.0,0,1,0,0,0,1,0,0,0,0,0,0,0
1947,29999,4,"Xiaomi Redmi 7A (13 Mpx) Dual SIM 32 GB Morning blue 2 GB RAM,Xiaomi Redmi 7A (13 Mpx) Dual SIM 32 GB Morning blue 2 GB RAM",474,4.0,0,1,0,0,0,1,0,0,0,0,0,0,0
1948,29999,4,"Xiaomi Redmi 7A (13 Mpx) Dual SIM 32 GB Morning blue 2 GB RAM,Xiaomi Redmi 7A (13 Mpx) Dual SIM 32 GB Morning blue 2 GB RAM",474,4.0,0,1,0,0,0,1,0,0,0,0,0,0,0
1949,32000,1,"Xiaomi Mi A2 Lite Dual SIM 64 GB Negro 4 GB RAM,Xiaomi Mi A2 Lite Dual SIM 64 GB Negro 4 GB RAM",664,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0
1950,32000,1,"Xiaomi Mi A2 Lite Dual SIM 64 GB Negro 4 GB RAM,Xiaomi Mi A2 Lite Dual SIM 64 GB Negro 4 GB RAM",664,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0
1951,32000,1,"Xiaomi Mi A2 Lite Dual SIM 64 GB Negro 4 GB RAM,Xiaomi Mi A2 Lite Dual SIM 64 GB Negro 4 GB RAM",664,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0
1952,51900,3,"Xiaomi Mi 8 Lite Dual SIM 128 GB Midnight black 6 GB RAM,Xiaomi Mi 8 Lite Dual SIM 128 GB Midnight black 6 GB RAM",776,4.0,1,1,0,0,0,1,0,0,0,0,0,0,0
1953,51900,3,"Xiaomi Mi 8 Lite Dual SIM 128 GB Midnight black 6 GB RAM,Xiaomi Mi 8 Lite Dual SIM 128 GB Midnight black 6 GB RAM",776,4.0,1,1,0,0,0,1,0,0,0,0,0,0,0
1954,44899,4,"Xiaomi Redmi Note 8 Pro Dual SIM 64 GB Blanco nácar 6 GB RAM,Xiaomi Redmi Note 8 Pro Dual SIM 64 GB Blanco nácar 6 GB RAM",131,1.0,1,1,0,0,0,1,0,0,0,0,0,0,0
1955,66874,1,"Xiaomi Redmi Note 8 Pro Dual SIM 128 GB Azul oscuro 6 GB RAM,Xiaomi Redmi Note 8 Pro Dual SIM 128 GB Azul oscuro 6 GB RAM",131,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0
1956,49499,12,"Xiaomi Redmi Note 8 Pro Dual SIM 128 GB Gris mineral 6 GB RAM,Xiaomi Redmi Note 8 Pro Dual SIM 128 GB Gris mineral 6 GB RAM",131,1.0,1,2,0,0,0,1,0,0,0,0,0,0,0
1957,49499,4,"Xiaomi Redmi Note 8 Pro Dual SIM 128 GB Verde bosque 6 GB RAM,Xiaomi Redmi Note 8 Pro Dual SIM 128 GB Verde bosque 6 GB RAM",131,1.0,1,1,0,0,0,1,0,0,0,0,0,0,0
1958,49499,12,"Xiaomi Redmi Note 8 Pro Dual SIM 128 GB Gris mineral 6 GB RAM,Xiaomi Redmi Note 8 Pro Dual SIM 128 GB Gris mineral 6 GB RAM",131,1.0,1,2,0,0,0,1,0,0,0,0,0,0,0
1959,49499,4,"Xiaomi Redmi Note 8 Pro Dual SIM 128 GB Blanco nácar 6 GB RAM,Xiaomi Redmi Note 8 Pro Dual SIM 128 GB Blanco nácar 6 GB RAM",131,1.0,1,1,0,0,0,1,0,0,0,0,0,0,0
1960,66874,1,"Xiaomi Redmi Note 8 Pro Dual SIM 128 GB Azul oscuro 6 GB RAM,Xiaomi Redmi Note 8 Pro Dual SIM 128 GB Azul oscuro 6 GB RAM",131,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0
1961,45069,3,"Xiaomi Redmi Note 8 Pro Dual SIM 64 GB Gris mineral 6 GB RAM,Xiaomi Redmi Note 8 Pro Dual SIM 64 GB Gris mineral 6 GB RAM",131,1.0,1,1,0,0,0,1,0,0,0,0,0,0,0
1962,44899,4,"Xiaomi Redmi Note 8 Pro Dual SIM 64 GB Verde bosque 6 GB RAM,Xiaomi Redmi Note 8 Pro Dual SIM 64 GB Verde bosque 6 GB RAM",131,1.0,1,1,0,0,0,1,0,0,0,0,0,0,0
1963,49499,12,"Xiaomi Redmi Note 8 Pro Dual SIM 128 GB Gris mineral 6 GB RAM,Xiaomi Redmi Note 8 Pro Dual SIM 128 GB Gris mineral 6 GB RAM",131,1.0,1,2,0,0,0,1,0,0,0,0,0,0,0
